,Year,Month,Day,PC1,PC2,Amp,phase
1981,6,2,0,-0.29146,0.1264,0.31769,6
1981,6,3,0,-0.39331,0.20387,0.44301,6
1981,6,4,0,-0.48939,0.27967,0.56367,6
1981,6,5,0,-0.57504,0.35237,0.67442,6
1981,6,6,0,-0.6452,0.42103,0.77042,6
1981,6,7,0,-0.6955,0.4841,0.84739,6
1981,6,8,0,-0.72294,0.53899,0.90175,6
1981,6,9,0,-0.7261,0.58245,0.93084,6
1981,6,10,0,-0.70508,0.61115,0.93308,6
1981,6,11,0,-0.66133,0.62243,0.90817,6
1981,6,12,0,-0.59744,0.61476,0.85724,5
1981,6,13,0,-0.5169,0.5881,0.78297,5
1981,6,14,0,-0.42385,0.54389,0.68954,5
1981,6,15,0,-0.32285,0.48502,0.58264,5
1981,6,16,0,-0.21866,0.41544,0.46947,5
1981,6,17,0,-0.11605,0.33983,0.3591,5
1981,6,18,0,-0.01964,0.26311,0.26384,5
1981,6,19,0,0.0663,0.19004,0.20128,4
1981,6,20,0,0.1379,0.12487,0.18604,3
1981,6,21,0,0.19186,0.07096,0.20456,3
1981,6,22,0,0.22553,0.03063,0.2276,3
1981,6,23,0,0.23704,0.00494,0.2371,3
1981,6,24,0,0.2254,-0.00637,0.22549,2
1981,6,25,0,0.19056,-0.00494,0.19062,2
1981,6,26,0,0.1335,0.00622,0.13364,3
1981,6,27,0,0.05632,0.02286,0.06078,3
1981,6,28,0,-0.03765,0.03985,0.05482,5
1981,6,29,0,-0.14374,0.05185,0.1528,6
1981,6,30,0,-0.25587,0.05428,0.26156,6
1981,7,1,0,-0.36681,0.04438,0.36949,6
1981,7,2,0,-0.46874,0.02159,0.46924,6
1981,7,3,0,-0.55393,-0.01287,0.55408,7
1981,7,4,0,-0.61529,-0.05711,0.61794,7
1981,7,5,0,-0.64671,-0.1095,0.65591,7
1981,7,6,0,-0.64318,-0.16914,0.66505,7
1981,7,7,0,-0.60109,-0.23576,0.64567,7
1981,7,8,0,-0.51844,-0.30929,0.60369,7
1981,7,9,0,-0.39517,-0.38933,0.55474,7
1981,7,10,0,-0.23333,-0.47468,0.52893,8
1981,7,11,0,-0.03714,-0.56299,0.56421,8
1981,7,12,0,0.18713,-0.65052,0.6769,1
1981,7,13,0,0.4314,-0.7322,0.84984,1
1981,7,14,0,0.68617,-0.80174,1.05528,1
1981,7,15,0,0.94097,-0.85197,1.26936,2
1981,7,16,0,1.18474,-0.87537,1.47305,2
1981,7,17,0,1.40622,-0.86475,1.65083,2
1981,7,18,0,1.59417,-0.81408,1.79,2
1981,7,19,0,1.73763,-0.71953,1.88071,2
1981,7,20,0,1.82618,-0.58051,1.91622,2
1981,7,21,0,1.85048,-0.40052,1.89333,2
1981,7,22,0,1.80311,-0.18763,1.81285,2
1981,7,23,0,1.67966,0.04589,1.68028,3
1981,7,24,0,1.47987,0.28471,1.50701,3
1981,7,25,0,1.20843,0.51238,1.31257,3
1981,7,26,0,0.875,0.71333,1.12892,3
1981,7,27,0,0.49348,0.8745,1.00413,4
1981,7,28,0,0.08098,0.98649,0.9898,4
1981,7,29,0,-0.34357,1.044,1.09908,5
1981,7,30,0,-0.7607,1.04616,1.29349,5
1981,7,31,0,-1.15159,0.99667,1.523,6
1981,8,1,0,-1.50024,0.90214,1.75059,6
1981,8,2,0,-1.79339,0.77208,1.95253,6
1981,8,3,0,-2.02164,0.61723,2.11377,6
1981,8,4,0,-2.17974,0.44799,2.2253,6
1981,8,5,0,-2.26634,0.27322,2.28275,6
1981,8,6,0,-2.28347,0.09954,2.28564,6
1981,8,7,0,-2.23594,-0.06872,2.237,7
1981,8,8,0,-2.13066,-0.22924,2.14295,7
1981,8,9,0,-1.97604,-0.38112,2.01246,7
1981,8,10,0,-1.78138,-0.52418,1.85691,7
1981,8,11,0,-1.55636,-0.65842,1.6899,7
1981,8,12,0,-1.31048,-0.78341,1.52679,7
1981,8,13,0,-1.05267,-0.89804,1.38369,7
1981,8,14,0,-0.79099,-1.00035,1.27529,8
1981,8,15,0,-0.53247,-1.0876,1.21095,8
1981,8,16,0,-0.28309,-1.15658,1.19072,8
1981,8,17,0,-0.04798,-1.2041,1.20505,8
1981,8,18,0,0.16838,-1.22765,1.23914,1
1981,8,19,0,0.362,-1.22608,1.27841,1
1981,8,20,0,0.5295,-1.20014,1.31175,1
1981,8,21,0,0.66856,-1.15247,1.33235,1
1981,8,22,0,0.77864,-1.08709,1.33718,1
1981,8,23,0,0.86141,-1.00843,1.32625,1
1981,8,24,0,0.92082,-0.92032,1.30188,2
1981,8,25,0,0.96256,-0.82546,1.26804,2
1981,8,26,0,0.99321,-0.72537,1.22989,2
1981,8,27,0,1.01937,-0.62062,1.19343,2
1981,8,28,0,1.04694,-0.51124,1.1651,2
1981,8,29,0,1.08049,-0.39699,1.15111,2
1981,8,30,0,1.12286,-0.27748,1.15664,2
1981,8,31,0,1.1749,-0.15225,1.18472,2
1981,9,1,0,1.23534,-0.02073,1.23552,2
1981,9,2,0,1.30087,0.11769,1.30619,3
1981,9,3,0,1.36634,0.26352,1.39152,3
1981,9,4,0,1.42514,0.417,1.4849,3
1981,9,5,0,1.46979,0.57771,1.57924,3
1981,9,6,0,1.4926,0.74423,1.66785,3
1981,9,7,0,1.48644,0.91399,1.74496,3
1981,9,8,0,1.44545,1.08323,1.8063,3
1981,9,9,0,1.36555,1.24726,1.84943,3
1981,9,10,0,1.24469,1.40096,1.87402,4
1981,9,11,0,1.08296,1.53918,1.88198,4
1981,9,12,0,0.88238,1.65703,1.87733,4
1981,9,13,0,0.64687,1.74999,1.86572,4
1981,9,14,0,0.38206,1.81383,1.85363,4
1981,9,15,0,0.09531,1.84457,1.84703,4
1981,9,16,0,-0.20436,1.83855,1.84987,5
1981,9,17,0,-0.50645,1.79284,1.863,5
1981,9,18,0,-0.79943,1.70565,1.8837,5
1981,9,19,0,-1.07132,1.57701,1.90648,5
1981,9,20,0,-1.31074,1.40917,1.92452,5
1981,9,21,0,-1.50794,1.20685,1.93142,6
1981,9,22,0,-1.6559,0.97684,1.92256,6
1981,9,23,0,-1.75107,0.72743,1.89615,6
1981,9,24,0,-1.79366,0.46745,1.85357,6
1981,9,25,0,-1.78745,0.20553,1.79923,6
1981,9,26,0,-1.73914,-0.05052,1.73987,7
1981,9,27,0,-1.6574,-0.29392,1.68326,7
1981,9,28,0,-1.55194,-0.51897,1.63641,7
1981,9,29,0,-1.43255,-0.72094,1.60373,7
1981,9,30,0,-1.3082,-0.89599,1.58562,7
1981,10,1,0,-1.18638,-1.0412,1.57848,7
1981,10,2,0,-1.07241,-1.1547,1.57588,8
1981,10,3,0,-0.96908,-1.23595,1.57057,8
1981,10,4,0,-0.87623,-1.28603,1.55617,8
1981,10,5,0,-0.79074,-1.30793,1.52839,8
1981,10,6,0,-0.70668,-1.30648,1.48536,8
1981,10,7,0,-0.61638,-1.28753,1.42746,8
1981,10,8,0,-0.51364,-1.25566,1.35665,8
1981,10,9,0,-0.40019,-1.21116,1.27556,8
1981,10,10,0,-0.28993,-1.15068,1.18664,8
1981,10,11,0,-0.19867,-1.07339,1.09162,8
1981,10,12,0,-0.12787,-0.98329,0.99157,8
1981,10,13,0,-0.06482,-0.88555,0.88792,8
1981,10,14,0,0.00644,-0.78475,0.78478,1
1981,10,15,0,0.09817,-0.68542,0.69241,1
1981,10,16,0,0.21689,-0.59263,0.63108,1
1981,10,17,0,0.3635,-0.51178,0.62773,1
1981,10,18,0,0.534,-0.44789,0.69697,2
1981,10,19,0,0.72045,-0.4049,0.82644,2
1981,10,20,0,0.91212,-0.38484,0.98998,2
1981,10,21,0,1.11955,-0.32262,1.16511,2
1981,10,22,0,1.30555,-0.25463,1.33015,2
1981,10,23,0,1.45952,-0.17977,1.47055,2
1981,10,24,0,1.57238,-0.0977,1.57542,2
1981,10,25,0,1.63717,-0.00895,1.63719,2
1981,10,26,0,1.64963,0.08506,1.65182,3
1981,10,27,0,1.60856,0.18206,1.61883,3
1981,10,28,0,1.51593,0.27902,1.54139,3
1981,10,29,0,1.37679,0.37234,1.42625,3
1981,10,30,0,1.19897,0.45802,1.28348,3
1981,10,31,0,0.99255,0.53193,1.1261,3
1981,11,1,0,0.76913,0.59004,0.96939,3
1981,11,2,0,0.54116,0.62875,0.82957,4
1981,11,3,0,0.32101,0.64511,0.72056,4
1981,11,4,0,0.12019,0.63711,0.64834,4
1981,11,5,0,-0.05135,0.60386,0.60604,5
1981,11,6,0,-0.18593,0.54582,0.57662,5
1981,11,7,0,-0.27851,0.46487,0.54192,5
1981,11,8,0,-0.32696,0.36433,0.48954,5
1981,11,9,0,-0.33214,0.24896,0.41509,6
1981,11,10,0,-0.29769,0.12478,0.32279,6
1981,11,11,0,-0.23628,0.01537,0.23678,6
1981,11,12,0,-0.16711,-0.10088,0.1952,7
1981,11,13,0,-0.09636,-0.21726,0.23767,8
1981,11,14,0,-0.02786,-0.32472,0.32592,8
1981,11,15,0,0.03766,-0.41277,0.41449,1
1981,11,16,0,0.10281,-0.47025,0.48136,1
1981,11,17,0,0.17306,-0.4855,0.51542,1
1981,11,18,0,0.25441,-0.44487,0.51247,1
1981,11,19,0,0.3439,-0.32994,0.47658,2
1981,11,20,0,0.4063,-0.12922,0.42635,2
1981,11,21,0,0.3879,0.11946,0.40587,3
1981,11,22,0,0.29781,0.36537,0.47137,4
1981,11,23,0,0.17782,0.60473,0.63033,4
1981,11,24,0,0.05442,0.84577,0.84752,4
1981,11,25,0,-0.05783,1.08861,1.09014,5
1981,11,26,0,-0.15055,1.32601,1.33453,5
1981,11,27,0,-0.22003,1.54665,1.56222,5
1981,11,28,0,-0.26701,1.73769,1.75809,5
1981,11,29,0,-0.29632,1.88686,1.90999,5
1981,11,30,0,-0.31614,1.98403,2.00906,5
1981,12,1,0,-0.33686,2.02235,2.05022,5
1981,12,2,0,-0.36962,1.99887,2.03276,5
1981,12,3,0,-0.42467,1.91462,1.96115,5
1981,12,4,0,-0.5099,1.77407,1.8459,5
1981,12,5,0,-0.62958,1.58436,1.70487,5
1981,12,6,0,-0.78348,1.35401,1.56435,5
1981,12,7,0,-0.96656,1.09172,1.45812,5
1981,12,8,0,-1.16909,0.80525,1.41958,6
1981,12,9,0,-1.3772,0.50078,1.46543,6
1981,12,10,0,-1.57401,0.18302,1.58461,6
1981,12,11,0,-1.74109,-0.14363,1.74701,7
1981,12,12,0,-1.86083,-0.47301,1.92001,7
1981,12,13,0,-1.91943,-0.79521,2.07764,7
1981,12,14,0,-1.90992,-1.09643,2.20226,7
1981,12,15,0,-1.8334,-1.36169,2.28376,7
1981,12,16,0,-1.6972,-1.57943,2.31843,7
1981,12,17,0,-1.51127,-1.74465,2.30819,8
1981,12,18,0,-1.28514,-1.85914,2.26008,8
1981,12,19,0,-1.0269,-1.92959,2.18583,8
1981,12,20,0,-0.74375,-1.96514,2.10117,8
1981,12,21,0,-0.44283,-1.97532,2.02435,8
1981,12,22,0,-0.13201,-1.96862,1.97304,8
1981,12,23,0,0.18005,-1.95152,1.95981,1
1981,12,24,0,0.48416,-1.92785,1.98771,1
1981,12,25,0,0.77118,-1.89848,2.04913,1
1981,12,26,0,1.03275,-1.86133,2.12865,1
1981,12,27,0,1.26194,-1.81168,2.20786,1
1981,12,28,0,1.45368,-1.7428,2.26948,1
1981,12,29,0,1.60497,-1.64703,2.2997,1
1981,12,30,0,1.71479,-1.51693,2.28945,2
1981,12,31,0,1.74885,-1.39261,2.23558,2
1982,1,1,0,1.78822,-1.1682,2.13598,2
1982,1,2,0,1.78453,-0.918,2.00681,2
1982,1,3,0,1.75283,-0.62457,1.86078,2
1982,1,4,0,1.69634,-0.29491,1.72179,2
1982,1,5,0,1.61833,0.05996,1.61944,3
1982,1,6,0,1.52286,0.42611,1.58135,3
1982,1,7,0,1.41549,0.78808,1.62009,3
1982,1,8,0,1.30309,1.13056,1.72517,3
1982,1,9,0,1.19276,1.43957,1.8695,4
1982,1,10,0,1.09024,1.70328,2.02232,4
1982,1,11,0,0.99852,1.9124,2.15738,4
1982,1,12,0,0.91715,2.06034,2.25525,4
1982,1,13,0,0.84248,2.1436,2.30321,4
1982,1,14,0,0.76857,2.16199,2.29454,4
1982,1,15,0,0.68847,2.11878,2.22783,4
1982,1,16,0,0.59553,2.02054,2.10647,4
1982,1,17,0,0.48454,1.87676,1.9383,4
1982,1,18,0,0.35251,1.6991,1.73528,4
1982,1,19,0,0.19894,1.50053,1.51366,4
1982,1,20,0,0.02583,1.29437,1.29463,4
1982,1,21,0,-0.16266,1.0933,1.10534,5
1982,1,22,0,-0.36065,0.90852,0.97748,5
1982,1,23,0,-0.56103,0.74894,0.93577,5
1982,1,24,0,-0.75594,0.62065,0.97808,6
1982,1,25,0,-0.93723,0.52636,1.07492,6
1982,1,26,0,-1.09704,0.46536,1.19167,6
1982,1,27,0,-1.22845,0.43357,1.30272,6
1982,1,28,0,-1.32613,0.42402,1.39227,6
1982,1,29,0,-1.38698,0.42756,1.45138,6
1982,1,30,0,-1.41049,0.43387,1.47571,6
1982,1,31,0,-1.39883,0.43249,1.46416,6
1982,2,1,0,-1.35625,0.41411,1.41806,6
1982,2,2,0,-1.288,0.37206,1.34066,6
1982,2,3,0,-1.19851,0.30444,1.23657,6
1982,2,4,0,-1.09013,0.21667,1.11145,6
1982,2,5,0,-0.9639,0.12163,0.97154,6
1982,2,6,0,-0.82293,0.03351,0.82362,6
1982,2,7,0,-0.67389,-0.04131,0.67516,7
1982,2,8,0,-0.52489,-0.1063,0.53555,7
1982,2,9,0,-0.38314,-0.16921,0.41884,7
1982,2,10,0,-0.25438,-0.23676,0.34751,7
1982,2,11,0,-0.14303,-0.31259,0.34376,8
1982,2,12,0,-0.05225,-0.39734,0.40076,8
1982,2,13,0,0.01614,-0.48948,0.48975,1
1982,2,14,0,0.06174,-0.58617,0.58941,1
1982,2,15,0,0.08564,-0.6839,0.68924,1
1982,2,16,0,0.09041,-0.77905,0.78428,1
1982,2,17,0,0.08018,-0.86811,0.8718,1
1982,2,18,0,0.06077,-0.94796,0.9499,1
1982,2,19,0,0.04007,-1.01591,1.0167,1
1982,2,20,0,0.02871,-1.06972,1.0701,1
1982,2,21,0,0.04096,-1.10699,1.10775,1
1982,2,22,0,0.09367,-1.12328,1.12718,1
1982,2,23,0,0.19512,-1.10904,1.12607,1
1982,2,24,0,0.31856,-1.05555,1.10257,1
1982,2,25,0,0.40948,-0.97293,1.05559,1
1982,2,26,0,0.44442,-0.87915,0.9851,1
1982,2,27,0,0.43643,-0.77845,0.89245,1
1982,2,28,0,0.40587,-0.66691,0.78071,1
1982,3,1,0,0.35016,-0.55572,0.65683,1
1982,3,2,0,0.32207,-0.41803,0.52771,1
1982,3,3,0,0.31264,-0.27033,0.4133,2
1982,3,4,0,0.32579,-0.1204,0.34732,2
1982,3,5,0,0.36232,0.02267,0.36303,3
1982,3,6,0,0.41985,0.14963,0.44571,3
1982,3,7,0,0.49302,0.25235,0.55384,3
1982,3,8,0,0.57409,0.32508,0.65974,3
1982,3,9,0,0.65382,0.36554,0.74907,3
1982,3,10,0,0.72253,0.37583,0.81443,3
1982,3,11,0,0.77126,0.36296,0.8524,3
1982,3,12,0,0.79274,0.33901,0.86219,3
1982,3,13,0,0.78176,0.32025,0.84482,3
1982,3,14,0,0.73494,0.32184,0.80232,3
1982,3,15,0,0.65365,0.34065,0.73709,3
1982,3,16,0,0.55272,0.34462,0.65136,3
1982,3,17,0,0.44859,0.31327,0.54715,3
1982,3,18,0,0.3385,0.26038,0.42706,3
1982,3,19,0,0.21236,0.20871,0.29775,3
1982,3,20,0,0.06549,0.17631,0.18808,4
1982,3,21,0,-0.09969,0.17497,0.20137,5
1982,3,22,0,-0.27568,0.21056,0.3469,6
1982,3,23,0,-0.45222,0.28315,0.53355,6
1982,3,24,0,-0.61832,0.38727,0.72959,6
1982,3,25,0,-0.76408,0.51271,0.92016,6
1982,3,26,0,-0.88207,0.64561,1.09309,6
1982,3,27,0,-0.96822,0.77007,1.23712,6
1982,3,28,0,-1.02212,0.86992,1.3422,6
1982,3,29,0,-1.04662,0.93048,1.40043,6
1982,3,30,0,-1.04691,0.94005,1.40703,6
1982,3,31,0,-1.02899,0.89111,1.36121,6
1982,4,1,0,-0.99842,0.78019,1.2671,6
1982,4,2,0,-0.95657,0.61042,1.13474,6
1982,4,3,0,-0.90101,0.38979,0.98171,6
1982,4,4,0,-0.82506,0.13203,0.83555,6
1982,4,5,0,-0.7204,-0.14333,0.73452,7
1982,4,6,0,-0.58214,-0.41265,0.71356,7
1982,4,7,0,-0.41326,-0.6523,0.77219,8
1982,4,8,0,-0.22446,-0.84346,0.87282,8
1982,4,9,0,-0.02931,-0.97439,0.97483,8
1982,4,10,0,0.16084,-1.03947,1.05184,1
1982,4,11,0,0.33913,-1.03748,1.0915,1
1982,4,12,0,0.50296,-0.97062,1.0932,1
1982,4,13,0,0.65272,-0.84435,1.06723,1
1982,4,14,0,0.79031,-0.66738,1.0344,2
1982,4,15,0,0.91793,-0.45139,1.02291,2
1982,4,16,0,1.03706,-0.21049,1.0582,2
1982,4,17,0,1.1478,0.0398,1.14849,3
1982,4,18,0,1.2485,0.28373,1.28033,3
1982,4,19,0,1.33558,0.50653,1.42841,3
1982,4,20,0,1.40381,0.69569,1.56674,3
1982,4,21,0,1.44667,0.84191,1.67381,3
1982,4,22,0,1.45714,0.93981,1.73393,3
1982,4,23,0,1.42851,0.98812,1.73696,3
1982,4,24,0,1.35522,0.98954,1.67804,3
1982,4,25,0,1.23371,0.94991,1.55704,3
1982,4,26,0,1.06293,0.87721,1.37816,3
1982,4,27,0,0.84471,0.78032,1.14997,3
1982,4,28,0,0.58369,0.66775,0.8869,4
1982,4,29,0,0.28714,0.54689,0.61768,4
1982,4,30,0,-0.03731,0.4219,0.42355,5
1982,5,1,0,-0.37548,0.29737,0.47897,6
1982,5,2,0,-0.71634,0.17658,0.73779,6
1982,5,3,0,-1.04764,0.06276,1.04952,6
1982,5,4,0,-1.35735,-0.04124,1.35798,7
1982,5,5,0,-1.63405,-0.13363,1.63951,7
1982,5,6,0,-1.86722,-0.21463,1.87952,7
1982,5,7,0,-2.0476,-0.28688,2.0676,7
1982,5,8,0,-2.16757,-0.35536,2.19651,7
1982,5,9,0,-2.22148,-0.42659,2.26207,7
1982,5,10,0,-2.20574,-0.50727,2.26332,7
1982,5,11,0,-2.11879,-0.60269,2.20285,7
1982,5,12,0,-1.96094,-0.71505,2.08724,7
1982,5,13,0,-1.7343,-0.84195,1.92787,7
1982,5,14,0,-1.44316,-0.97576,1.74207,7
1982,5,15,0,-1.09477,-1.10409,1.55484,8
1982,5,16,0,-0.70039,-1.21199,1.39981,8
1982,5,17,0,-0.27553,-1.28558,1.31478,8
1982,5,18,0,0.16109,-1.31563,1.32545,1
1982,5,19,0,0.59012,-1.29921,1.42695,1
1982,5,20,0,0.99411,-1.23893,1.58846,1
1982,5,21,0,1.3592,-1.14057,1.77435,2
1982,5,22,0,1.67544,-1.01066,1.95666,2
1982,5,23,0,1.9363,-0.85516,2.11673,2
1982,5,24,0,2.13799,-0.67891,2.24319,2
1982,5,25,0,2.2786,-0.48589,2.32983,2
1982,5,26,0,2.35755,-0.27962,2.37408,2
1982,5,27,0,2.37514,-0.0637,2.37599,2
1982,5,28,0,2.33217,0.15766,2.33749,3
1982,5,29,0,2.22993,0.37909,2.26192,3
1982,5,30,0,2.07046,0.59344,2.15383,3
1982,5,31,0,1.85736,0.7912,2.01886,3
1982,6,1,0,1.59724,0.96045,1.86377,3
1982,6,2,0,1.30149,1.08844,1.69664,3
1982,6,3,0,0.98666,1.16529,1.52689,4
1982,6,4,0,0.67198,1.18851,1.36533,4
1982,6,5,0,0.3747,1.16496,1.22373,4
1982,6,6,0,0.10634,1.1084,1.11349,4
1982,6,7,0,-0.12786,1.03494,1.04281,5
1982,6,8,0,-0.32713,0.9592,1.01345,5
1982,6,9,0,-0.493,0.89235,1.01948,5
1982,6,10,0,-0.62794,0.84166,1.05009,5
1982,6,11,0,-0.7347,0.81065,1.09404,5
1982,6,12,0,-0.81622,0.79957,1.1426,6
1982,6,13,0,-0.8758,0.80587,1.19015,6
1982,6,14,0,-0.91716,0.82473,1.23343,6
1982,6,15,0,-0.94444,0.84957,1.27033,6
1982,6,16,0,-0.962,0.87269,1.29885,6
1982,6,17,0,-0.97411,0.88583,1.31666,6
1982,6,18,0,-0.98452,0.88091,1.3211,6
1982,6,19,0,-0.99604,0.85073,1.3099,6
1982,6,20,0,-1.0102,0.78955,1.28214,6
1982,6,21,0,-1.02705,0.69373,1.23939,6
1982,6,22,0,-1.04509,0.56202,1.18663,6
1982,6,23,0,-1.06135,0.39581,1.13275,6
1982,6,24,0,-1.07147,0.199,1.0898,6
1982,6,25,0,-1.07004,-0.02209,1.07027,7
1982,6,26,0,-1.05092,-0.259,1.08236,7
1982,6,27,0,-1.00798,-0.50128,1.12575,7
1982,6,28,0,-0.93633,-0.7367,1.1914,7
1982,6,29,0,-0.8339,-0.9517,1.26535,8
1982,6,30,0,-0.70314,-1.13252,1.33304,8
1982,7,1,0,-0.55153,-1.26711,1.38194,8
1982,7,2,0,-0.39021,-1.34724,1.40261,8
1982,7,3,0,-0.23109,-1.36954,1.38889,8
1982,7,4,0,-0.08409,-1.33523,1.33788,8
1982,7,5,0,0.04418,-1.24891,1.24969,1
1982,7,6,0,0.15039,-1.11732,1.1274,1
1982,7,7,0,0.23353,-0.94859,0.97692,1
1982,7,8,0,0.29403,-0.75179,0.80724,1
1982,7,9,0,0.33296,-0.53667,0.63157,1
1982,7,10,0,0.35162,-0.31341,0.47102,2
1982,7,11,0,0.35133,-0.09237,0.36327,2
1982,7,12,0,0.33342,0.11628,0.35312,3
1982,7,13,0,0.29935,0.30293,0.42589,4
1982,7,14,0,0.25086,0.45885,0.52295,4
1982,7,15,0,0.19022,0.57655,0.60712,4
1982,7,16,0,0.12038,0.65007,0.66113,4
1982,7,17,0,0.04525,0.67523,0.67675,4
1982,7,18,0,-0.03023,0.64988,0.65059,5
1982,7,19,0,-0.09991,0.57411,0.58274,5
1982,7,20,0,-0.15663,0.45051,0.47696,5
1982,7,21,0,-0.19255,0.28444,0.34349,5
1982,7,22,0,-0.19991,0.08417,0.2169,6
1982,7,23,0,-0.17218,-0.13922,0.22142,7
1982,7,24,0,-0.10527,-0.3723,0.38689,8
1982,7,25,0,0.00147,-0.60014,0.60014,1
1982,7,26,0,0.14472,-0.80753,0.8204,1
1982,7,27,0,0.31734,-0.98016,1.03026,1
1982,7,28,0,0.50888,-1.10581,1.21728,1
1982,7,29,0,0.70649,-1.17533,1.37133,1
1982,7,30,0,0.89607,-1.18348,1.48444,1
1982,7,31,0,1.06334,-1.12955,1.55131,1
1982,8,1,0,1.19643,-1.01653,1.56996,2
1982,8,2,0,1.28599,-0.85134,1.54226,2
1982,8,3,0,1.32666,-0.64358,1.47453,2
1982,8,4,0,1.31746,-0.40439,1.37812,2
1982,8,5,0,1.26142,-0.14553,1.26979,2
1982,8,6,0,1.16479,0.12127,1.17109,3
1982,8,7,0,1.0359,0.38462,1.105,3
1982,8,8,0,0.8841,0.63374,1.08778,3
1982,8,9,0,0.71875,0.8586,1.11973,4
1982,8,10,0,0.5485,1.05019,1.1848,4
1982,8,11,0,0.38079,1.20095,1.25987,4
1982,8,12,0,0.22157,1.30511,1.32378,4
1982,8,13,0,0.07532,1.3592,1.36128,4
1982,8,14,0,-0.05486,1.36234,1.36345,5
1982,8,15,0,-0.16691,1.31657,1.3271,5
1982,8,16,0,-0.25963,1.2268,1.25397,5
1982,8,17,0,-0.33246,1.10074,1.14985,5
1982,8,18,0,-0.38561,0.94846,1.02385,5
1982,8,19,0,-0.42045,0.78162,0.88753,5
1982,8,20,0,-0.44009,0.61251,0.75422,5
1982,8,21,0,-0.44976,0.45268,0.63813,5
1982,8,22,0,-0.45665,0.31172,0.5529,6
1982,8,23,0,-0.46889,0.19628,0.50832,6
1982,8,24,0,-0.49409,0.10981,0.50614,6
1982,8,25,0,-0.53782,0.05264,0.54039,6
1982,8,26,0,-0.60268,0.02253,0.6031,6
1982,8,27,0,-0.68794,0.0151,0.6881,6
1982,8,28,0,-0.78978,0.02437,0.79015,6
1982,8,29,0,-0.90188,0.04321,0.90291,6
1982,8,30,0,-1.01623,0.06385,1.01823,6
1982,8,31,0,-1.12389,0.07847,1.12662,6
1982,9,1,0,-1.21576,0.07991,1.21839,6
1982,9,2,0,-1.28319,0.06236,1.2847,6
1982,9,3,0,-1.31841,0.02212,1.3186,6
1982,9,4,0,-1.31501,-0.04182,1.31568,7
1982,9,5,0,-1.26828,-0.12735,1.27466,7
1982,9,6,0,-1.17566,-0.22925,1.1978,7
1982,9,7,0,-1.03721,-0.33957,1.09138,7
1982,9,8,0,-0.85597,-0.4486,0.9664,7
1982,9,9,0,-0.63812,-0.54605,0.83987,7
1982,9,10,0,-0.39268,-0.62244,0.73596,8
1982,9,11,0,-0.13085,-0.67012,0.68277,8
1982,9,12,0,0.13494,-0.68396,0.69714,1
1982,9,13,0,0.39212,-0.66159,0.76906,1
1982,9,14,0,0.62884,-0.60331,0.87144,2
1982,9,15,0,0.83478,-0.51185,0.97921,2
1982,9,16,0,1.00169,-0.39211,1.0757,2
1982,9,17,0,1.12371,-0.25086,1.15137,2
1982,9,18,0,1.19764,-0.09641,1.20152,2
1982,9,19,0,1.22302,0.06185,1.22458,3
1982,9,20,0,1.20213,0.21402,1.22103,3
1982,9,21,0,1.13974,0.35048,1.19241,3
1982,9,22,0,1.04272,0.46268,1.14076,3
1982,9,23,0,0.91928,0.5439,1.06813,3
1982,9,24,0,0.77821,0.58985,0.97649,3
1982,9,25,0,0.628,0.59888,0.86778,3
1982,9,26,0,0.47616,0.57199,0.74424,4
1982,9,27,0,0.32876,0.5126,0.60897,4
1982,9,28,0,0.1902,0.42619,0.4667,4
1982,9,29,0,0.06326,0.31976,0.32595,4
1982,9,30,0,-0.05074,0.20128,0.20758,5
1982,10,1,0,-0.1516,0.07898,0.17094,6
1982,10,2,0,-0.23984,-0.03936,0.24304,7
1982,10,3,0,-0.31629,-0.14725,0.34889,7
1982,10,4,0,-0.38172,-0.24023,0.45102,7
1982,10,5,0,-0.43642,-0.31655,0.53914,7
1982,10,6,0,-0.47989,-0.37769,0.61069,7
1982,10,7,0,-0.51071,-0.4282,0.66647,7
1982,10,8,0,-0.52703,-0.47414,0.70893,7
1982,10,9,0,-0.52879,-0.51898,0.74092,7
1982,10,10,0,-0.52082,-0.55973,0.76456,8
1982,10,11,0,-0.51119,-0.58964,0.78038,8
1982,10,12,0,-0.50346,-0.60499,0.78707,8
1982,10,13,0,-0.49358,-0.60649,0.78195,8
1982,10,14,0,-0.47357,-0.59692,0.76195,8
1982,10,15,0,-0.43552,-0.57944,0.72486,8
1982,10,16,0,-0.37354,-0.55721,0.67083,8
1982,10,17,0,-0.28435,-0.53311,0.6042,8
1982,10,18,0,-0.16736,-0.50961,0.53639,8
1982,10,19,0,-0.02447,-0.48849,0.4891,8
1982,10,20,0,0.14028,-0.4706,0.49106,1
1982,10,21,0,0.34795,-0.43951,0.56057,1
1982,10,22,0,0.56319,-0.3845,0.68193,2
1982,10,23,0,0.77518,-0.30129,0.83167,2
1982,10,24,0,0.97206,-0.18761,0.99,2
1982,10,25,0,1.14177,-0.04376,1.14261,2
1982,10,26,0,1.27284,0.12712,1.27917,3
1982,10,27,0,1.35532,0.31886,1.39232,3
1982,10,28,0,1.3816,0.52254,1.47711,3
1982,10,29,0,1.34705,0.72686,1.53064,3
1982,10,30,0,1.25056,0.91889,1.55186,3
1982,10,31,0,1.0948,1.08495,1.54133,3
1982,11,1,0,0.88618,1.21163,1.50112,4
